Created on 08-17-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
1584921600.0,2020-03-23,LTCUSD,35.45,40.14,34.51,39.12,399176.24,15039321.33
1584835200.0,2020-03-22,LTCUSD,38.39,39.71,34.85,35.45,330992.3,12190115.21
1584748800.0,2020-03-21,LTCUSD,38.09,39.86,36.29,38.39,277588.6,10617925.64
1584662400.0,2020-03-20,LTCUSD,39.11,43.97,34.13,38.09,681408.21,26723848.27
1584576000.0,2020-03-19,LTCUSD,34.85,40.97,34.08,39.11,591033.81,22442478.69
1584489600.0,2020-03-18,LTCUSD,34.17,34.95,32.37,34.85,353730.56,11948209.53
1584403200.0,2020-03-17,LTCUSD,33.33,36.05,32.58,34.17,468722.49,16237832.88
1584316800.0,2020-03-16,LTCUSD,36.24,36.28,29.17,33.33,802414.1,25898464.96
1584230400.0,2020-03-15,LTCUSD,34.43,39,33.95,36.24,372347.37,13439109.87
1584144000.0,2020-03-14,LTCUSD,38.01,38.25,33.81,34.43,389165.98,13969525.57
1584057600.0,2020-03-13,LTCUSD,30.09,41.31,25,38.01,1742695.72,58490600.89
1583971200.0,2020-03-12,LTCUSD,48.56,48.79,28.29,30.09,1288952.06,46687975.39
1583884800.0,2020-03-11,LTCUSD,50.16,50.72,45.44,48.56,190363.77,9147595.81
1583798400.0,2020-03-10,LTCUSD,50.53,51.5,48.84,50.16,217031.85,10908213.89
1583712000.0,2020-03-09,LTCUSD,51.15,52.51,46.61,50.53,403135.43,19915389.48
1583625600.0,2020-03-08,LTCUSD,60.57,60.57,50.5,51.15,336940.25,18404821.77
1583539200.0,2020-03-07,LTCUSD,63.37,63.98,59.98,60.57,122373.33,7602947.77
1583452800.0,2020-03-06,LTCUSD,62.12,63.9,61.28,63.37,132833.61,8307293.4
1583366400.0,2020-03-05,LTCUSD,60.36,63.38,60.36,62.12,155961.53,9662297.9
1583280000.0,2020-03-04,LTCUSD,61,61.8,58.81,60.36,120986.11,7302402.46
1583193600.0,2020-03-03,LTCUSD,61.47,62.44,59.29,61,158821.11,9651120.08
1583107200.0,2020-03-02,LTCUSD,57.63,62.38,57.24,61.47,189786.58,11454467.99
1583020800.0,2020-03-01,LTCUSD,58.04,60.27,56.05,57.63,161169.85,9378048.4
1582934400.0,2020-02-29,LTCUSD,59.99,61.78,57.91,58.04,139340.17,8311769.57
1582848000.0,2020-02-28,LTCUSD,61.69,63.4,56.35,59.99,255435.68,15278186.49
1582761600.0,2020-02-27,LTCUSD,60.42,65.87,57.1,61.69,329444.84,20223317.12
1582675200.0,2020-02-26,LTCUSD,70.96,72.16,57.52,60.42,482555.76,30801888.25
1582588800.0,2020-02-25,LTCUSD,75.55,76.12,69.3,70.96,188832.02,13633983.67
1582502400.0,2020-02-24,LTCUSD,79.8,80.04,71.8,75.55,235179.79,17740090.56
1582416000.0,2020-02-23,LTCUSD,74.88,80.75,74.7,79.8,195120.73,15296725.26
1582329600.0,2020-02-22,LTCUSD,73.41,76.83,72.45,74.88,145659.3,10913164.5
1582243200.0,2020-02-21,LTCUSD,69.55,75.31,68.7,73.41,179773.32,13062940.48
1582156800.0,2020-02-20,LTCUSD,70.67,72.4,66,69.55,241385.68,16772243.2
1582070400.0,2020-02-19,LTCUSD,77.4,79.75,67.78,70.67,287454.43,21470850.33
1581984000.0,2020-02-18,LTCUSD,73.43,79.17,70.22,77.4,197257.9,14819021.18
1581897600.0,2020-02-17,LTCUSD,74.73,75.47,68.58,73.43,207318.09,14828007.24
1581811200.0,2020-02-16,LTCUSD,76.74,80.8,67.28,74.73,340774.15,25078956.09
1581724800.0,2020-02-15,LTCUSD,83.31,83.72,74.84,76.74,266944.66,21017943.6
1581638400.0,2020-02-14,LTCUSD,80.55,83.96,78.6,83.31,189343.37,15448718.78
1581552000.0,2020-02-13,LTCUSD,81.37,84.5,77.25,80.55,316885.07,25729034.81
1581465600.0,2020-02-12,LTCUSD,76.81,82.9,76.62,81.37,297843.04,23792718.55
1581379200.0,2020-02-11,LTCUSD,73.98,77.55,72.46,76.81,197534.84,14890845.72
1581292800.0,2020-02-10,LTCUSD,77.05,77.5,72.5,73.98,170789.96,12732589.53
1581206400.0,2020-02-09,LTCUSD,76.67,78.45,75,77.05,174507.05,13415732.72
1581120000.0,2020-02-08,LTCUSD,74.25,77.92,71.53,76.67,226439.16,17036064.57
1581033600.0,2020-02-07,LTCUSD,73.45,75.43,72.76,74.25,178002.54,13147134.18
1580947200.0,2020-02-06,LTCUSD,72.56,75,70.92,73.45,219896.18,16080211.47
1580860800.0,2020-02-05,LTCUSD,67.84,73.46,67.43,72.56,217495.85,15506524.15
1580774400.0,2020-02-04,LTCUSD,69.55,70.46,66.51,67.84,152215.93,10357055.17
1580688000.0,2020-02-03,LTCUSD,69.82,72.91,68.2,69.55,212151.66,14884606.39
1580601600.0,2020-02-02,LTCUSD,70.69,73.33,67.64,69.82,242162.74,17125309.32
1580515200.0,2020-02-01,LTCUSD,67.96,72.9,67.53,70.69,277715.16,19668546.18
1580428800.0,2020-01-31,LTCUSD,67.82,69.8,65.22,67.96,261683.96,17674662.65
1580342400.0,2020-01-30,LTCUSD,59.63,70.12,58.1,67.82,407093.65,26540839.48
1580256000.0,2020-01-29,LTCUSD,60.62,62.4,59.32,59.63,215261.47,13086283.58
1580169600.0,2020-01-28,LTCUSD,58.44,61.44,57.17,60.62,215711.36,12844381.61
1580083200.0,2020-01-27,LTCUSD,56.08,59.53,55.79,58.44,154308.68,8940581.5
1579996800.0,2020-01-26,LTCUSD,53.22,56.53,52.75,56.08,83247.82,4565926.58
1579910400.0,2020-01-25,LTCUSD,54.33,54.33,52.2,53.22,73407.11,3902921.07
1579824000.0,2020-01-24,LTCUSD,54.42,55.34,50.63,54.33,152436.19,8082286.88
1579737600.0,2020-01-23,LTCUSD,58.1,58.2,52.1,54.42,169499.9,9262553.18
1579651200.0,2020-01-22,LTCUSD,57.49,59.13,57.03,58.1,70210.33,4070588.19
1579564800.0,2020-01-21,LTCUSD,57.1,57.98,55.76,57.49,86003.48,4914301.92
1579478400.0,2020-01-20,LTCUSD,57.57,58.19,55.71,57.1,96636.9,5518802.14
1579392000.0,2020-01-19,LTCUSD,59.28,62.5,55.33,57.57,178217.42,10408390.66
1579305600.0,2020-01-18,LTCUSD,60.87,62.4,57.92,59.28,150821.04,9066584.97
1579219200.0,2020-01-17,LTCUSD,57.5,63.17,56.7,60.87,298011.62,17937560.88
1579132800.0,2020-01-16,LTCUSD,58.12,58.4,54.72,57.5,150859.6,8567012.97
1579046400.0,2020-01-15,LTCUSD,58.42,60.25,55.24,58.12,251482.22,14600191.25
1578960000.0,2020-01-14,LTCUSD,49.58,60.8,49.56,58.4,489637.45,27510064.07
1578873600.0,2020-01-13,LTCUSD,51.42,51.63,48.85,49.58,109486.98,5465119.69
1578787200.0,2020-01-12,LTCUSD,49.36,51.7,48.82,51.42,105906.45,5357528.65
1578700800.0,2020-01-11,LTCUSD,48.99,52.03,47.72,49.36,178804.62,8938289.29
1578614400.0,2020-01-10,LTCUSD,44.73,49.67,43.72,48.99,231955.1,11050367.91
1578528000.0,2020-01-09,LTCUSD,45.28,45.75,43.86,44.73,95992.57,4299161.83
1578441600.0,2020-01-08,LTCUSD,46.36,48.6,44.08,45.28,238225.12,11108810.04
1578355200.0,2020-01-07,LTCUSD,45.79,46.89,44.48,46.36,207295.45,9508627.73
1578268800.0,2020-01-06,LTCUSD,43.28,46.18,43.12,45.79,143316.58,6417861.95
1578182400.0,2020-01-05,LTCUSD,42.73,44.51,42.58,43.28,79791.68,3463638.19
1578096000.0,2020-01-04,LTCUSD,42.2,42.81,41.74,42.73,54827.96,2319714.59
1578009600.0,2020-01-03,LTCUSD,39.32,42.37,38.74,42.2,124579.19,5118380.68
1577923200.0,2020-01-02,LTCUSD,41.49,41.56,38.74,39.32,88465.2,3532895.35
1577836800.0,2020-01-01,LTCUSD,41.1,41.97,40.99,41.49,53494.1,2219875.67
1577750400.0,2019-12-31,LTCUSD,42.23,43,40.82,41.1,109544.25,4558800.91
1577664000.0,2019-12-30,LTCUSD,43.07,44.02,41.72,42.23,73635.24,3143546.83
1577577600.0,2019-12-29,LTCUSD,42.73,43.73,42.06,43.07,72010.8,3090607.83
1577491200.0,2019-12-28,LTCUSD,40.93,43.65,40.87,42.73,95475.47,4057050.85
1577404800.0,2019-12-27,LTCUSD,39.97,41.42,39.58,40.93,78959.51,3202285.86
1577318400.0,2019-12-26,LTCUSD,40.08,41.68,39.58,39.97,63113.31,2554952.82
1577232000.0,2019-12-25,LTCUSD,40.3,40.39,39.36,40.08,34621.72,1383775.28
1577145600.0,2019-12-24,LTCUSD,40.61,41.12,39.75,40.3,73847.88,2981626.38
1577059200.0,2019-12-23,LTCUSD,41.93,42.69,40.23,40.61,93353.19,3895456.25
1576972800.0,2019-12-22,LTCUSD,39.73,42.27,39.69,41.93,69435.22,2864756.02
1576886400.0,2019-12-21,LTCUSD,40.13,40.22,39.52,39.73,61901.98,2466809.36
1576800000.0,2019-12-20,LTCUSD,39.69,40.32,39.3,40.13,75273.66,3005203.28
1576713600.0,2019-12-19,LTCUSD,40.77,41.12,39.06,39.69,116640.17,4653747.06
1576627200.0,2019-12-18,LTCUSD,36.98,41.65,35.88,40.77,217013.76,8429994.9
1576540800.0,2019-12-17,LTCUSD,39.9,40.06,36.16,36.98,199171.97,7634315.88
1576454400.0,2019-12-16,LTCUSD,43.41,43.51,38.98,39.9,162962.45,6613672.33
1576368000.0,2019-12-15,LTCUSD,43.24,44.04,42.88,43.41,32694.56,1417985.42
1576281600.0,2019-12-14,LTCUSD,44.43,44.64,43.2,43.24,34305.07,1500576.99
1576195200.0,2019-12-13,LTCUSD,43.6,44.5,43.39,44.43,42326.2,1858835.23
1576108800.0,2019-12-12,LTCUSD,43.63,44.07,42.7,43.6,60004.73,2608884.46
1576022400.0,2019-12-11,LTCUSD,44.1,44.43,43.19,43.63,54159.72,2374050.69
1575936000.0,2019-12-10,LTCUSD,44.44,44.59,43.6,44.1,53315.26,2354182.96
1575849600.0,2019-12-09,LTCUSD,45.6,45.94,44.07,44.44,75619.88,3404936.94
1575763200.0,2019-12-08,LTCUSD,45.21,46.32,44.92,45.6,56793.05,2588525.33
1575676800.0,2019-12-07,LTCUSD,45.36,46.54,45.03,45.21,55022.4,2511789.25
1575590400.0,2019-12-06,LTCUSD,44.84,45.66,44.09,45.36,70823.42,3181184.14
1575504000.0,2019-12-05,LTCUSD,44.69,45.22,43.72,44.84,93635.55,4164642.65
1575417600.0,2019-12-04,LTCUSD,44.8,47.17,43.71,44.69,160310.93,7244376.91
1575331200.0,2019-12-03,LTCUSD,45.57,46.31,44.27,44.8,79867.12,3622271.62
1575244800.0,2019-12-02,LTCUSD,47.5,47.64,44.66,45.57,111677.94,5131443.35
1575158400.0,2019-12-01,LTCUSD,47.26,48.44,45.51,47.5,79250.28,3719337.71
1575072000.0,2019-11-30,LTCUSD,48.68,48.83,46.71,47.26,58483.46,2792638.3
1574985600.0,2019-11-29,LTCUSD,46.91,49.36,46.84,48.68,106716.43,5165431.95
1574899200.0,2019-11-28,LTCUSD,47.8,48.12,46.26,46.91,82239.08,3904051.36
1574812800.0,2019-11-27,LTCUSD,46.99,48.81,44.58,47.8,179397.17,8422771.33
1574726400.0,2019-11-26,LTCUSD,45.54,47.64,45.28,46.99,136712.22,6348417.23
1574640000.0,2019-11-25,LTCUSD,43.95,47.51,42.16,45.54,325253.79,14687549.28
1574553600.0,2019-11-24,LTCUSD,48.22,48.34,43.58,43.95,170131.28,7767581.95
1574467200.0,2019-11-23,LTCUSD,47.4,48.65,46.33,48.22,145244.09,6891555.57
1574380800.0,2019-11-22,LTCUSD,50.6,51.67,43.55,47.4,429014.73,20319620.53
1574294400.0,2019-11-21,LTCUSD,54.87,55.18,48.17,50.6,264784.29,13544867.09
1574208000.0,2019-11-20,LTCUSD,55.06,56.12,54.54,54.87,79950.11,4406057.57
1574121600.0,2019-11-19,LTCUSD,55.72,56.16,54.1,55.06,98179.77,5401283.95
1574035200.0,2019-11-18,LTCUSD,59.2,59.3,53.89,55.72,148595.16,8399544.15
1573948800.0,2019-11-17,LTCUSD,58.21,60.04,57.57,59.2,68859.97,4071775.76
1573862400.0,2019-11-16,LTCUSD,57.53,58.91,57.06,58.21,74863.57,4341260.94
1573776000.0,2019-11-15,LTCUSD,58.91,60.68,56.09,57.53,167710.48,9713244.13
1573689600.0,2019-11-14,LTCUSD,60.84,60.98,58.26,58.91,84840.72,5028088.1
1573603200.0,2019-11-13,LTCUSD,61.4,61.93,60.12,60.84,55367.56,3371842.7
1573516800.0,2019-11-12,LTCUSD,61.74,62.23,59.6,61.4,94955.92,5799688.75
1573430400.0,2019-11-11,LTCUSD,63.66,64.27,60.29,61.74,113519.24,7056612.4
1573344000.0,2019-11-10,LTCUSD,62.04,66.19,61.02,63.66,206340.64,13122798.46
1573257600.0,2019-11-09,LTCUSD,60.4,62.33,60.1,62.04,82335.96,5044358.45
1573171200.0,2019-11-08,LTCUSD,61.37,62.43,58.68,60.4,206060.53,12449744.57
1573084800.0,2019-11-07,LTCUSD,64.16,64.32,60.16,61.37,138184.19,8565170.5
1572998400.0,2019-11-06,LTCUSD,63.16,64.31,62.59,64.16,117437.38,7424501.94
1572912000.0,2019-11-05,LTCUSD,61.41,64.2,60.79,63.16,154088.51,9668635.48
1572825600.0,2019-11-04,LTCUSD,58.34,62.85,57.96,61.41,162281.74,9885955.74
1572739200.0,2019-11-03,LTCUSD,58.38,58.8,57.29,58.34,52649.71,3055885.04
1572652800.0,2019-11-02,LTCUSD,58.34,59.32,57.86,58.38,60455.03,3536377.22
1572566400.0,2019-11-01,LTCUSD,58.37,59,56.66,58.34,91902.0,5322367.81
1572480000.0,2019-10-31,LTCUSD,57.96,59.84,57.06,58.37,113406.7,6629369.39
1572393600.0,2019-10-30,LTCUSD,59.84,61.19,56.82,57.96,130635.11,7636037.34
1572307200.0,2019-10-29,LTCUSD,57.83,61.05,57.79,59.84,150462.82,8951660.29
1572220800.0,2019-10-28,LTCUSD,59.91,62.71,57.64,57.83,215015.11,12792616.75
1572134400.0,2019-10-27,LTCUSD,56.88,62.96,55.77,59.91,278065.97,16548658.7
1572048000.0,2019-10-26,LTCUSD,56.95,64.4,54.14,56.88,452297.78,26373664.83
1571961600.0,2019-10-25,LTCUSD,49.66,58.89,49.05,56.95,371129.46,20344149.98
1571875200.0,2019-10-24,LTCUSD,49.54,50.36,48.4,49.66,130251.73,6443981.11
1571788800.0,2019-10-23,LTCUSD,53.42,53.45,47.22,49.54,236904.21,11739991.79
1571702400.0,2019-10-22,LTCUSD,54.72,55.15,53.02,53.42,67071.5,3641766.13
1571616000.0,2019-10-21,LTCUSD,54.96,55.78,53.75,54.72,85383.2,4666006.23
1571529600.0,2019-10-20,LTCUSD,53.81,55.59,52.64,54.96,74704.15,4049867.11
1571443200.0,2019-10-19,LTCUSD,53.31,54.14,52.58,53.81,52705.41,2817409.54
1571356800.0,2019-10-18,LTCUSD,54.95,55,52.12,53.31,70136.95,3744821.06
1571270400.0,2019-10-17,LTCUSD,52.51,55.2,51.54,54.95,92488.0,4952480.19
1571184000.0,2019-10-16,LTCUSD,54.56,55.36,51.13,52.51,136258.9,7209328.74
1571097600.0,2019-10-15,LTCUSD,56.87,57.42,53.5,54.56,118699.06,6544368.96
1571011200.0,2019-10-14,LTCUSD,56.48,57.34,56.04,56.87,54513.4,3092619.8
1570924800.0,2019-10-13,LTCUSD,55.77,57.82,55.55,56.48,63758.61,3610933.21
1570838400.0,2019-10-12,LTCUSD,55.94,56.57,55.53,55.77,51241.36,2871782.85
1570752000.0,2019-10-11,LTCUSD,57.77,58.64,55.44,55.94,123376.54,6975244.26
1570665600.0,2019-10-10,LTCUSD,59.26,59.49,57.14,57.77,78486.73,4567180.54
1570579200.0,2019-10-09,LTCUSD,57,60.13,56.6,59.26,124551.56,7320066.58
1570492800.0,2019-10-08,LTCUSD,57.56,58.5,56.55,57,74609.56,4278187.86
1570406400.0,2019-10-07,LTCUSD,54.48,58.7,53.25,57.56,141433.86,8024331.56
1570320000.0,2019-10-06,LTCUSD,56.85,56.96,53.03,54.48,96761.23,5316120.3
1570233600.0,2019-10-05,LTCUSD,56.51,57.45,55.68,56.85,77326.2,4369731.73
1570147200.0,2019-10-04,LTCUSD,56.44,57.5,55.24,56.51,97984.41,5550846.34
1570060800.0,2019-10-03,LTCUSD,56.43,57.05,53.62,56.44,127397.56,7080325.87
1569974400.0,2019-10-02,LTCUSD,55.8,56.71,55.26,56.43,67494.28,3776076.78
1569888000.0,2019-10-01,LTCUSD,56.09,57.75,54.87,55.8,142133.01,8002921.85
1569801600.0,2019-09-30,LTCUSD,53.91,56.45,52.51,56.09,143290.92,7858240.5
1569715200.0,2019-09-29,LTCUSD,55.53,55.66,52.18,53.91,93024.9,4980565.16
1569628800.0,2019-09-28,LTCUSD,56.05,56.49,53.86,55.53,105881.68,5860221.37
1569542400.0,2019-09-27,LTCUSD,55.21,56.9,52.61,56.05,152419.07,8358888.68
1569456000.0,2019-09-26,LTCUSD,57.53,57.63,50.25,55.21,335374.94,18127066.5
1569369600.0,2019-09-25,LTCUSD,55.5,58.61,53.06,57.53,312255.6,17543063.78
1569283200.0,2019-09-24,LTCUSD,66.47,67.37,55.2,55.5,469901.67,28662704.86
1569196800.0,2019-09-23,LTCUSD,72.26,74.12,61.75,66.47,208652.4,14174772.69
1569110400.0,2019-09-22,LTCUSD,73.18,73.25,71.02,72.26,64992.66,4678262.65
1569024000.0,2019-09-21,LTCUSD,75.1,75.5,72.04,73.18,70144.11,5165069.41
1568937600.0,2019-09-20,LTCUSD,76.82,77.2,72.91,75.1,131378.72,9860118.71
1568851200.0,2019-09-19,LTCUSD,77.75,77.78,72.58,76.82,231156.05,17434994.79
1568764800.0,2019-09-18,LTCUSD,74.13,80.26,74.09,77.75,247982.08,19245393.35
1568678400.0,2019-09-17,LTCUSD,72.76,77.66,72.18,74.13,186582.2,13906097.72
1568592000.0,2019-09-16,LTCUSD,70.14,73.81,69.45,72.76,121648.99,8684059.59
1568505600.0,2019-09-15,LTCUSD,70.62,71.47,69.71,70.14,37490.28,2639450.26
1568419200.0,2019-09-14,LTCUSD,69.09,71.45,68.3,70.62,69011.01,4828057.53
1568332800.0,2019-09-13,LTCUSD,69.28,69.69,67.1,69.09,66481.61,4552561.56
1568246400.0,2019-09-12,LTCUSD,69.81,70,68.29,69.28,61911.31,4277992.35
1568160000.0,2019-09-11,LTCUSD,70.75,71.7,68.21,69.81,78310.44,5474941.56
1568073600.0,2019-09-10,LTCUSD,69.93,73.24,69.62,70.75,155586.08,11077666.46
1567987200.0,2019-09-09,LTCUSD,70.56,71.47,67.8,69.93,98888.3,6881930.01
1567900800.0,2019-09-08,LTCUSD,68.87,72.25,68.01,70.56,127093.05,8914397.91
1567814400.0,2019-09-07,LTCUSD,64.98,70.58,64.64,68.87,127563.58,8725321.87
1567728000.0,2019-09-06,LTCUSD,65.27,68.24,63.87,64.98,138704.8,9180995.75
1567641600.0,2019-09-05,LTCUSD,67.13,67.46,64.23,65.27,85025.99,5571000.17
1567555200.0,2019-09-04,LTCUSD,69.12,69.36,66.55,67.13,108131.26,7331003.86
1567468800.0,2019-09-03,LTCUSD,67.2,71,66.63,69.12,142268.37,9778697.69
1567382400.0,2019-09-02,LTCUSD,66.1,68.21,65.08,67.2,123405.88,8210976.41
1567296000.0,2019-09-01,LTCUSD,64.35,67.37,64,66.1,101606.92,6671660.23
1567209600.0,2019-08-31,LTCUSD,64.21,65.33,62.39,64.35,84686.99,5407624.98
1567123200.0,2019-08-30,LTCUSD,63.46,65.57,62.07,64.21,128511.82,8187078.71
1567036800.0,2019-08-29,LTCUSD,66.79,66.81,62.05,63.46,187437.74,12083259.66
1566950400.0,2019-08-28,LTCUSD,72.75,72.99,64.21,66.79,258675.51,17590726.45
1566864000.0,2019-08-27,LTCUSD,73.38,73.61,71.91,72.75,86523.39,6289666.97
1566777600.0,2019-08-26,LTCUSD,72.15,75.55,72.13,73.38,130427.9,9660854.91
1566691200.0,2019-08-25,LTCUSD,73.4,74.88,70.66,72.15,96345.72,7001282.0
1566604800.0,2019-08-24,LTCUSD,75.48,75.6,71.59,73.4,91228.97,6676777.47
1566518400.0,2019-08-23,LTCUSD,73.39,76.1,72.5,75.48,105235.08,7825867.8
1566432000.0,2019-08-22,LTCUSD,73.19,74.85,70.9,73.39,149865.87,10962927.11
1566345600.0,2019-08-21,LTCUSD,75.11,75.35,70,73.19,177715.66,12882040.08
1566259200.0,2019-08-20,LTCUSD,77.16,77.24,73.18,75.11,110509.6,8328533.77
1566172800.0,2019-08-19,LTCUSD,76.34,79.06,75.54,77.16,150827.93,11615290.73
1566086400.0,2019-08-18,LTCUSD,72.71,78.18,71.35,76.34,164689.93,12468945.64
1566000000.0,2019-08-17,LTCUSD,74.76,75.44,71.63,72.71,101501.64,7440848.74
1565913600.0,2019-08-16,LTCUSD,76.25,76.39,72.25,74.76,192246.38,14352805.29
1565827200.0,2019-08-15,LTCUSD,75.81,77.89,70.66,76.25,287176.82,21535069.55
1565740800.0,2019-08-14,LTCUSD,84.53,86.07,74,75.81,301879.43,23950549.71
1565654400.0,2019-08-13,LTCUSD,85.78,86.54,83,84.53,137742.26,11640474.64
1565568000.0,2019-08-12,LTCUSD,89.78,89.93,85.33,85.78,118035.75,10244892.1
1565481600.0,2019-08-11,LTCUSD,85.17,91.35,85.15,89.78,143442.72,12704870.89
1565395200.0,2019-08-10,LTCUSD,84.32,87.33,81.84,85.17,188254.38,15985874.55
1565308800.0,2019-08-09,LTCUSD,90,90.32,82.5,84.32,198685.52,17006928.49
1565222400.0,2019-08-08,LTCUSD,90.5,92.82,87.69,90,159964.22,14340721.54
1565136000.0,2019-08-07,LTCUSD,92.88,94.46,87.19,90.5,242940.93,22058318.61
1565049600.0,2019-08-06,LTCUSD,96.39,99.28,90.9,92.88,221411.61,20937702.22
1564963200.0,2019-08-05,LTCUSD,92.95,107.04,92.95,96.39,429322.1,42504721.22
1564876800.0,2019-08-04,LTCUSD,94.2,94.79,90.52,92.95,146496.57,13553863.52
1564790400.0,2019-08-03,LTCUSD,94.83,96.79,93.6,94.2,131116.93,12481963.58
1564704000.0,2019-08-02,LTCUSD,98.89,98.98,92.22,94.83,194161.34,18583791.81
1564617600.0,2019-08-01,LTCUSD,98.89,101.54,95.76,98.89,186630.77,18376790.24
1564531200.0,2019-07-31,LTCUSD,90.33,100,90.01,98.89,256447.05,24636811.29
1564444800.0,2019-07-30,LTCUSD,90.24,92.73,88.43,90.33,92160.43,8346880.04
1564358400.0,2019-07-29,LTCUSD,90.02,92.44,87.25,90.24,163220.89,14702546.65
1564272000.0,2019-07-28,LTCUSD,88.87,91.08,83.27,90.02,176500.62,15535332.05
1564185600.0,2019-07-27,LTCUSD,94.33,96.53,86.57,88.87,235942.31,21384929.93
1564099200.0,2019-07-26,LTCUSD,93.29,94.65,90.18,94.33,129615.62,12047106.44
1564012800.0,2019-07-25,LTCUSD,94.45,96.85,91.12,93.29,184302.71,17401021.25
1563926400.0,2019-07-24,LTCUSD,90.02,97.36,86.11,94.45,344460.66,31620233.83
1563840000.0,2019-07-23,LTCUSD,95.12,95.12,88.23,90.02,281146.04,25711043.4
1563753600.0,2019-07-22,LTCUSD,99.76,100.88,90.91,95.12,280305.64,26567862.0
1563667200.0,2019-07-21,LTCUSD,100.48,101.86,96.48,99.76,182052.38,17965103.34
1563580800.0,2019-07-20,LTCUSD,98.75,106.04,97.53,100.48,284825.8,28950901.3
1563494400.0,2019-07-19,LTCUSD,101.4,101.67,94.97,98.75,277965.08,27212032.68
1563408000.0,2019-07-18,LTCUSD,90.25,105,87.01,101.4,661373.12,63852307.77
1563321600.0,2019-07-17,LTCUSD,79.68,95,76.8,90.25,712100.06,62080825.73
1563235200.0,2019-07-16,LTCUSD,90.5,91.89,76.63,79.68,560889.13,46473317.44
1563148800.0,2019-07-15,LTCUSD,89.72,93,84.88,90.5,438457.95,39029938.42
1563062400.0,2019-07-14,LTCUSD,101.15,101.91,88,89.72,486322.17,45044827.31
1562976000.0,2019-07-13,LTCUSD,105.16,105.51,97.5,101.15,240540.38,24386737.03
1562889600.0,2019-07-12,LTCUSD,102.94,107,100.59,105.16,260108.05,27180953.01
1562803200.0,2019-07-11,LTCUSD,108.28,108.31,95.25,102.94,557755.91,56742915.68
1562716800.0,2019-07-10,LTCUSD,119.51,120.5,102.5,108.28,464888.71,51727633.5
1562630400.0,2019-07-09,LTCUSD,123.5,124.2,117.88,119.51,219186.44,26473299.08
1562544000.0,2019-07-08,LTCUSD,120.18,125.67,118.01,123.5,192671.93,23319958.33
1562457600.0,2019-07-07,LTCUSD,118.25,121.39,117,120.18,125028.07,14875032.26
1562371200.0,2019-07-06,LTCUSD,118.54,122.29,117.3,118.25,133588.85,15976242.17
1562284800.0,2019-07-05,LTCUSD,119.59,120.85,116.56,118.54,168072.89,19972790.14
1562198400.0,2019-07-04,LTCUSD,121.78,127.37,118.59,119.59,249309.76,30590816.22
1562112000.0,2019-07-03,LTCUSD,118.59,123.16,117.22,121.78,182539.16,21979522.74
1562025600.0,2019-07-02,LTCUSD,122.54,123.41,111.2,118.59,377009.01,44025559.24
1561939200.0,2019-07-01,LTCUSD,122.06,126.52,113.13,122.54,402511.68,48072122.84
1561852800.0,2019-06-30,LTCUSD,133.21,136.81,119.3,122.06,478184.18,61667982.37
1561766400.0,2019-06-29,LTCUSD,119.47,136.5,115,133.21,529053.25,67414450.08
1561680000.0,2019-06-28,LTCUSD,114.16,121.8,112.35,119.47,345758.71,40530765.88
1561593600.0,2019-06-27,LTCUSD,130.64,132.11,109.09,114.16,812790.58,95848076.48
1561507200.0,2019-06-26,LTCUSD,135.55,138.21,123,130.64,699143.78,93496130.47
1561420800.0,2019-06-25,LTCUSD,135.26,138.33,129,135.55,275704.04,37017233.4
1561334400.0,2019-06-24,LTCUSD,136.66,136.66,132.13,135.26,216636.01,29153891.15
1561248000.0,2019-06-23,LTCUSD,141.46,142.2,135.2,136.66,234829.3,32753230.82
1561161600.0,2019-06-22,LTCUSD,139.04,146,137.56,141.46,548256.3,77550932.69
1561075200.0,2019-06-21,LTCUSD,135.75,141.53,135.35,139.04,334033.78,46033204.23
1560988800.0,2019-06-20,LTCUSD,136.81,137.15,133.37,135.75,157209.0,21243510.52
1560902400.0,2019-06-19,LTCUSD,135.1,139.66,133.57,136.81,238145.38,32664069.27
1560816000.0,2019-06-18,LTCUSD,134.21,136.98,128.91,135.1,242769.92,32330400.8
1560729600.0,2019-06-17,LTCUSD,137,137.4,132.05,134.21,220598.11,29751244.56
1560643200.0,2019-06-16,LTCUSD,138.35,139.14,133.07,137,267963.3,36476362.88
1560556800.0,2019-06-15,LTCUSD,132.56,140,132.56,138.35,274554.23,37518923.38
1560470400.0,2019-06-14,LTCUSD,130.89,133.23,125.6,132.56,340800.6,44270987.29
1560384000.0,2019-06-13,LTCUSD,136.19,136.99,128,130.89,378795.44,50458825.22
1560297600.0,2019-06-12,LTCUSD,136.2,144.34,130.45,136.19,629423.83,86833837.51
1560211200.0,2019-06-11,LTCUSD,129.76,138.99,125.34,136.2,583571.82,77207829.53
1560124800.0,2019-06-10,LTCUSD,114.83,130.78,112.66,129.76,583717.09,72504829.91
1560038400.0,2019-06-09,LTCUSD,118.5,119.3,111.09,114.83,275844.02,31789640.01
1559952000.0,2019-06-08,LTCUSD,117.07,120,114,118.5,255271.04,29838595.45
1559865600.0,2019-06-07,LTCUSD,111.47,121.57,109.9,117.07,474747.93,55157960.57
